title,display_level,md5,sha256,beta_easy,beta_hard,alpha,has_data
Ophelia [Extreme],st4,9dd20fc49c9a5f5ce9cd6ac5fdb3e68c,5847eeedc568e876e882968587939268c04bc3fd78d40ae8f77675469d6c340a,1.467,2.306,3.770,True
年中夢中な好奇心 [ManiaK],sl8,9dd34100b83d5e091dcb76c5af65f4bc,26516c6c3c0b46fbf1ccba8b187fb7e46ac0479832781b14e09b31dc32825bde,0.148,0.591,5.276,True
あのね、涙は。 [月と星],sl1,9dd56ca71a0561a368ee819e719fac9b,fe5acd7977eb941d3306bd2eab2a2295830346f4d4d46770dde63e539b129f82,-1.506,-0.871,3.094,True
dreamin' -happycore version - [Sweet Dream],sl6,9dec1b7a3dfadda7b3c6bb5e013af494,f42b06e8dd2e04359a9dccfaf8c4860d6a2b16bc15dce912a02c7016135c6ce9,-0.125,0.321,6.990,True
boxiv! on! fight! [or! flight!],st2,9df6c993453aae1bc08b5272c15bf436,936ddc1ad51f092d6e41a943c8e6eb818cda0b80e9424488851b08ce18c02a98,1.448,1.941,6.013,True
District IX [Insane],sl5,9dfd050b672a3f28058198c896a623e6,e029447ba1828281b1e41ee8712a0b203cbf21dcfdcf466339ee0fb658d62ee9,-0.316,0.218,6.492,True
生ハムメロンのうた -ハモン・セラーノ-,sl5,9e21fcf83b2123020373ccf1b0faf702,59124ede42bc453c9a869e7b362f873632b00353128a53c6c2bc709c15351b3f,-0.122,0.265,6.596,True
subconsciousness [Freud],sl0,9e8e5eab10786acf2c4418aa63b6ab4d,3e3d4eb635573bfcd1fdec9f6d82b8065d9d01804cc0d6113464370814e4048d,-1.787,-1.277,2.287,True
Armageddon -Luna-,sl9,9e8e7e04e1ce7709c9fb94ad85837550,2cc1e6b462a7d359252cdecced5e32e581b5d82fc1c5e606d3fafa5c6012b709,0.170,0.629,6.716,True
Xhroria [HARD],sl3,9e9493fdcb5fc66db496bab9acc6b641,17e5154ff3756535fcb8d25c0abb2edb54a1fe9d224e17e75d19e240976ba68b,-0.415,-0.053,3.719,True
BLOODY ROSE [F],sl4,9e9bbc866bfa78dd7783210cbf62750e,1aae7a490ab95d10ed92e2077b0ec11bd91f937643fe79080269a8f5847fff7e,-0.225,0.025,5.578,True
Re:Sound Sing Step -Another-,sl0,9e9db0e4203aebf050d0d6b5cb02299d,5225baa0e28c4afa31b06b132aa99128e2afc92b92f65cca28a8be5b84fbd18d,-2.449,-1.617,1.857,True
No namer [Pentagon],st4,9eadc4c8d2b5d0fbcb8db8d2bb8b82e2,b74d901b0a7d76d9052004de263495a309fc9bcebe7d52b86fac5fb7449d1751,1.281,2.472,2.265,True
Trinity -GOD-,sl12,9eda8e01ce4cdd2bebe9cd4ea3e3d7df,6bf3113159c5558f72900b5f857f217f2b7b0a966197845d8db152ce281adad1,0.802,1.097,6.073,True
翼の折れた天使たちのレクイエム [Another],sl0,9ee5524e4ed8a3e7033b4de1fedc35fd,42a12b5e42b79a86f158e0ed372a9dcb099e2e4200173bc5fc8ffd62b62cc311,-1.821,-1.118,2.531,True
"JULIAN ""for B.O.F. 2009"" [SP-RX INSANE]",sl1,9f03d0a2965b56338d6fa975777662be,b8d5396745eb451be7fa3bea4181260c042564da3853e9aed19f1806a52543ac,-1.333,-0.685,3.003,True
Pillars of Ash [INSANE],st4,9f046029349759781a84b0ea47fa0c39,985b1facb38af8b5c6e5d66b7e4b7a60db8656eb287d1a5b73553c3d271b0d5d,1.646,2.500,3.960,True
霧雨魔理沙は独りで嘲う [(^^)OVERDRIVE],st5,9f2963c62b959ff2b0204d5d4c1386b5,3c0d5286ff284d302ce3b82ff101909632b6f92ef09f1cb525304d747352429a,1.465,3.099,2.142,True
new earth [uninhabitable],st5,9f4d2a0b06b010bb375c9904838c04c5,f2160a30e4dd68f686283c108a657ee2dd17ad6226a8b90a0b3861e783edf61e,1.486,2.492,2.432,True
(´0｀*)♪(≧Σ≦)♪(・ε・。)♪(￣∇￣；)♪（0∀0）=3♪o(･_･θ [SP ANOTHER],sl1,9f63a3a9c10a57be2d65bccbf0e8c70a,2f1c93a1fce2bc3f6854deca327102908c942ffa548e939fb5eedc30c7179183,-1.542,-0.867,3.716,True
Weaponhuman [Ultimate],st1,9f65db9775f16e4438eccec2036cd43b,866d91479693160bbe12de1a6e42a66bcf19648e12386c4fc2d67b2d8d0b18b5,1.046,1.373,7.439,True
(´0｀*)♪(≧Σ≦)♪(・ε・。)♪(￣∇￣；)♪（0∀0）=3♪o(･_･θ [SP MARYTHER],st1,9f8df86d3df3af71c44a07edd431527f,9ca5ac843277fed324e9c40970e48457e28e762c776e4b87c86bcf533168ec5e,1.027,1.562,5.227,True
FREEZE [SP ANOTHER],sl0,9fbd73fd61ca51496be9faa8d91cc1c6,21e75e39636b924d6c66cdf0a78d60194650a234a94594b2526b882bc3b6d57b,-2.113,-1.498,2.626,True
Fakeover [SP ANOTHER],sl2,9fc0a85a05e953936b8054777fec22f3,780f78ef4d6b9ddd1d6247156b0563a316476f469470e5725d3d2862485f0e40,-0.729,-0.215,3.404,True
空 [ZOI],sl3,9fcd8ed5738eeafee02f4261a29c2b58,542c5a6c19ed4adbb4f2eee24bd9d5af25936e933cbbad45c1144ac7825c49a8,-0.504,-0.101,5.214,True
せんせーしょん！ [W],sl1,9fd75e4c1a789832ea7e7da3c8d8c027,50f3a9aa358b44089ba2ea0280fa0232cc9bab3e3efd1727b64b0eec70118c51,-1.400,-0.735,7.584,True
Skydive [-------],st4,9fd9efcd6a4de3716eceef82d44b640f,29181f28f24979f6b515fbdc5814a5efdc62d5d496a206f27cc86e9901e76f6e,1.759,2.014,2.506,True
Amusing Reflection Rag. [F],sl7,9ffd7ddd5a9d16077eeee206e3dc7ab3,dc6d57b1205feaa47758e9a81630b5076b85d5e99ff9297e0f57d164edb98587,0.207,0.573,7.760,True
Junonia [Nymphalidae],sl12,a006449b276254a0f9f0e9dd87e82ad7,82a185968fb05df96d89b0c4cbee0fe2f637fd949869256c81e9cbb8018212bd,0.728,0.991,9.150,True
Ad astra itur ≡☆ [Gentle but Cruel],st3,a01fa776de3781be281a6dc134e920b2,e56f4453962762521859d4a2ee8a3d1891254040e682104e387f899131b1f1d5,1.475,2.232,6.368,True
Lonely Cat [雨模様],sl5,a025de6f81e79a6d965e9a590ecd9e1c,8d0b8e193c9ca4151cf7c9732059fcde0595737da8fefe9ed6ba6592eba18bb1,-0.315,0.210,4.816,True
Twin☆kle Galaxies [Journey 2 Sparkling Galaxies!!],st3,a03bfdf932e76f4c23e3b0628a301781,26712baa7a9fca36bf92dbd1da5d6cde94fd87e1ce81e406d7e05c269ae91284,1.221,2.250,4.198,True
Rechronize [DEPARTURE],st4,a04edbabe5a670e5b7ef98c693371fd2,b492291e78dc3a4cbfb4bd1dbc1d593aa327d4e80462b7a83ad19b35b8f6107e,1.413,2.249,4.390,True
apres-midi,sl0,a08310d536d625e1776f50316eea25de,510e009ca70bd01f55520e1540f7d38cf3a2946fcd43ca404ffd9a14c229e423,-1.318,-0.642,4.236,True
sola [Other],st2,a083941fd4ee1ee86830c87840ac6e79,80935be5a0d044519446cadf12b850f4abedeaacbf92a1acb323ea24686d075b,1.196,1.705,5.482,True
tinnitus -7 another-,sl4,a096f87066726fa05f3254d7653f187d,9f8f22746c5f8aa38999f9b3330ee5b5c14b173d96ef04055f80c01926873498,-0.527,0.008,5.011,True
Shade of Stars [★],sl8,a0a6198fba3f1354c9279a190b81ba48,a2068e7ebacd4dbe13edd007307c4157980e0651c803c270d23a74ec6bc80166,0.415,0.782,6.354,True
DataErr0r [EXCEED GEAR -LIGHTNING MODEL-],sl12,a0ae63d5d9ee29663ecb68f3f63c0f60,d320f36f015fe10ba77246d76c4371b70b2ad45282633407400df189bf893a77,0.696,1.053,8.108,True
硬核機動 [Maniac],st0,a0df14af3ed8e26892023daae2572c52,a3131589257381f186d90b3345de66fe0abc164c436c797aed61ede175a124d0,0.704,1.142,7.991,True
Taken The First Step -SILVER Edit- [yumether],sl7,a0dfd7d70a53e4752d39e09b23877cff,b862bf34bf6fbe034a18cceb9178a7e44a864a77e3475b9d478b9b5e5a46ff01,0.314,0.531,8.001,True
ルーネイトエルフ～霧の湖の物語～ [Pentagon],st4,a0e534d02c919996fef1f2a83c44c418,4fb18c030425b33f1cd7c841fd2af7e3a0fd267e2b5486928454720c566633e2,1.703,2.502,4.649,True
世界殺戮ブラッドローズ -LiALIZE-,st0,a0f3e4cf22c7b9b02017bf7ccad47293,67f9e91f3684e1e05e0d227777e6ff3f8906b912ef61ae4c7d8456636f259078,1.004,1.427,5.854,True
Brave My Soul -Flareness Heart-,sl1,a0f64c8af8621f4fdce97e24193a76cb,5d4aed4499f7a9a574d72efdb998efdab20e566ae31e5ad331dd7fb040d6bcb8,-0.866,-0.386,4.253,True
Klartraum (7keys Insane),st4,a10a71e34431f64f8950263ccf22428d,9229c2907e2947b3da0c16afafc1fb5a31c2414c826d3c8e3810adca4dba3480,1.425,2.440,5.321,True
藍天 [霹靂],st2,a11ec1185fb1c3281350ba3cdc08dd06,e7f848773467604e3b9f96a070015f74fc4b8018cdaf91e7f617c18a4f3b7c4a,1.130,1.704,3.742,True
Bittersweet Magic -To The Future-,st4,a129e26fb60d6381fd44b07fd0ab9725,7d1f4cd30830e75e82edf22c89be7e73231dc8e6b8eade14a309bc69b1d48397,1.833,2.514,4.127,True
Retrospective,st3,a157f05020df19817d41b845b639a154,7a89c2e92452db563ea269e3d94f63fa6730aef1029feb8c73e763b850971c63,1.516,2.060,8.133,True
H.A.L. X-Form,st3,a1962fc8fbe6a5af158b404ef163cc60,f90a998e0bc42433251274d9bd6cf759383308c482c50cd3bb105372fbf5103c,1.365,2.030,4.755,True
STARGAZER [ASTEROID],sl3,a1aa1470016bae84642a040bfaaca0ec,7ed8876e63ec52c3a87669f59b217842badfddafca3f4bc0676cd73e426f2c92,-0.400,-0.164,5.370,True
TEN [Ryether],sl4,a1e87a31918c2285a7258d09b4b8aceb,77e9bc056b40963a38b198d933532335df2920aa1cb3e7c9fd09a4cce29f895b,-0.526,0.009,5.241,True
Babel [HARDEST],sl7,a20b81b6d961885a4a976305203a9cf9,21a99cda4f49e65d6e4ddaae7e91e706ca15061cb713a69bb7abb7a83d6ffd37,0.013,0.432,6.502,True
LE GRAND SPRINT Paris-Dakar foot edition,st0,a2113a9a0cfca78b196e952e0492c59e,1e3b3e60f482e1bfed31b01f57bb9da3fdd814a0bc032a35095af10ceb34d963,0.754,1.092,5.856,True
stairway to the universe [A],sl0,a212d584ecaa6f4b9cafe6a1666dfbd4,ed5ac8d4c240b536a740f8e20f110afed03679d3bf482b04b4e7f7a639e0b570,-2.318,-1.571,2.095,True
サカサマの空に在ったのは [SP PUDDLE],st4,a2284b403d90fdf8c055dab688838079,ef06fa937b498e958589b51edc08deeec1429082c1a976e442dca7635669caad,1.645,2.073,5.899,True
白 [Project AG],st3,a232f8241beb2dc1e14a413b78423828,2a594c0b75b177693abe4edad82d27798dafdb8d025fd8513420b7c7ae0bc8d5,1.400,1.924,4.819,True
the scenery [Magical],st2,a246e312cf1d00180c4def6cbc1b99b0,6610365b46b57beee73e2b2eaf3af8daf4459b9637e19a6f31720bed377a303d,1.116,1.921,4.352,True
MESMERA -Hopeless-,sl6,a25cbd14505920e0395ee1ebd2f86373,aae415bf72828467eda580c8ca0b217e88ca309a6fb716c97eaf5f6905167419,-0.024,0.341,8.091,True
Air -HADES-,st2,a28a3fbcc2bfd8c8516e78e3aacbdbbc,8216c54c491eea2e47c81ad3060c10a84687b4c4eaf302ced7592821f0ed67c4,1.231,1.738,4.679,True
雪月風花 ～Silver Moon [SP Another],sl4,a29a03a04dad9512a975c453ec0a4f41,e4f3804297878a756589cb99d7d07ea0da4012fd1741c2bcb8ce9c79fc3a8dc2,-0.424,-0.021,5.075,True
itsuka [明日また会えるよね],sl5,a2b6255523f2bafd16b058ab5ad5b425,b1cc3ce58c22f25dbad9b118e50f315dc2ee6a7a00f55c5110f982528180f1d2,-0.227,0.200,7.356,True
非徘徊主義 (-ω-),sl12,a3053a25cb3c319260188fff4d006350,2014af723d742016884d9d7459e0b0914d0657e1108c49598e35c75042afd4b6,0.590,0.910,6.806,True
Fractal(i)xis (null),sl6,a309711f9a41169b22d21c6590443c06,0600495d4e88bf350c84c1ba9cd233da9f637b347b4e5260ab0f43769b394c70,-0.423,0.435,3.161,True
LOE4 Another,sl0,a318c971ba1325aca2fc8167297aea76,80e56b591b47319100a2953fedfd1650bb66d758004bf23f05f895de5394867b,-2.373,-1.274,2.508,True
ELECTRiCiTY -TWiNKLE-,st4,a31eb32b064a8b7e0b49dddd2d8d543d,de7154d35b638632fe3a71f6ebb3315b9807fc9ace74beaed7b7bdc3a7125763,1.550,2.416,3.786,True
xeusonic [ZOI],sl6,a34cc2170bd381182f1344d215426675,2e90027e1ee8d62ad7aca0fd27627197da581fd5ad61873d0473f037fbaccedf,0.051,0.373,7.774,True
The Crack of Dawn [Morning Star],sl2,a351300d947365b17ddcd1446b7fce96,9e24c78f5db4a4e04efd5e8da2f506cd461aabef874be4dcdcd0f65effa776b2,-0.606,-0.214,4.250,True
A D D i c T i O N 4 5 0 0 0 0 0 [INFERNO],st0,a35134b89ac127ad89b96169828ed1e7,9281b9d91c17b92420bfe8ebb67fe5e990b1dcfec58a3e8f7a7cb9c81e8e1b61,0.718,1.158,5.580,True
Another Day [HIDDEN],sl1,a35d01bf77358e15ec980ac5dc5c891e,28f07340e380f5f7069157f5a847d40af586a98a209eb1ee04ba411418bbb9e8,-1.746,-0.863,3.333,True
Bluish mood [凍結],sl3,a3781855d9f6417cbd4f583f0b3a7347,54202b6a0688d927603422cb386678f0960bb1867689f683c6c8393475c6288a,-0.695,-0.198,3.502,True
Saudade -nostalgia-,sl2,a38fcd8a5d6779fea4de309e8d613bd3,1108f0286b36ad2856e60f44a458ef9ff21c1cb5eb8105eb1e4f243fb9f0f63a,-0.864,-0.320,4.382,True
AIR nouveau -GOD-,st2,a3a44140238006fd66567d83beaa0f7e,30daebe68d86f08ebfaeb8ae561ba73544e0e058b6e94e0ce934da716edbeb57,0.891,1.783,3.471,True
ちんこ音頭2012,st0,a3c4f1060479d87a9a7d33a48ec1b094,53458e17c41d8c00b3df1c909505116757582f7fc0f7cb0b27f0c6a7483c4a85,0.912,1.300,6.127,True
rainbow,sl0,a40af0bc31c2324abca47fb93a6c38dc,9be6b2819032572f845cf1222356d4eceda6a9f93d52c18528bfef6110590d57,-2.038,-1.275,2.088,True
＊CinnamoN＊,sl4,a417276a7ddac91a97e6bc884f1901f2,9e3b457d1c958a0ca66b81f5b081022b2c858e2006c71daee9e788d8d393baa5,-0.586,0.052,3.639,True
Kung-fu Liberation [Rebirth],st4,a439a11e96d243a46764089d00a90ca9,c45ad398cf4d61f656984e3f31de4582a812d1b01ddaf007474c4e95ff042a01,2.062,2.781,4.378,True
RE:START [純],sl8,a456e04f3052977d22151df29bf79406,cfe8cb4cf02076c33c7c0aa898cea7a3d89a091ccdc16618cb6c2decefba8f4b,0.322,0.682,6.874,True
Fiore Tempesta [HARD],sl2,a46392237bfa21a4f0e132fbeebeb008,5d3aedaccf743bbf123455867d0ab87a41b0c110521017cc708705024323ce20,-0.688,-0.100,3.933,True
幽雅に開け、青空の扉 -EXUSIA-,st1,a4675f892ef5d2372056e355e468c601,dabb5c1bca9f4498c22459b5a0dabf013c30766f4e08598e2644bbb9c87aefd2,1.055,1.499,5.011,True
EXCEED ENERGY [Ain't too proud to rely on!],st4,a4a8ff60bb83ed47e5e452942b138521,b05f0728b9a9fe60328ba9615ef43a7e4da14e89f5deedd5a713b098c305229b,0.687,1.972,1.877,True
エーデルワイス [Linther],sl7,a4b248ad36c2a21040c3678b199cc07a,b4ac14cf09a5fa2889022fe9206e5a4eb756eecdd02ccfac7ecd1d3db97ecd2c,0.036,0.480,7.411,True
School of Scramble [FINAL EXAM],st2,a4cf24c101d9490d59fdb29a23cf7b95,f849a03a895954fc01ea1b0009ae87fc08921e4417036647315a058d4634b373,1.296,1.674,5.100,True
Time shrinker [PARADOX],st4,a4ec37bd57910cbb6649f6f376322db0,33f78bd521cb8734b07d722b0998f7aaf5e383aa39bdc9f2378ca8e81ae93244,1.735,2.720,4.074,True
Nexus -Despair & Hope-,st4,a4fbdf2fb7cdc54b1b284e2d2c460415,f243beee035a3004111dbee108dc6f27136381bf927c551d6a3c940d379c18cb,1.145,2.300,2.520,True
suffruti [Ipheion],st2,a50487916b2d2505295753b2d98eb794,62eebce8dbe541257e985b0b2b34faaa28d2057fd4a2053b3eac9a63e396079e,0.844,1.570,4.030,True
Hyper Fiber World Spectrum [Exotic Ethnic],st4,a539d62a700fe779dc528a99d320dad2,49690e9a8608ab7163a8b4f7afb2a70af855160c7f0e07949d6e214d2c686318,1.806,2.730,4.604,True
scualee [EUKLASIS],sl1,a541e0f44d564fdd2323ce18a28a994a,6be79c0fb1f1729b87334381a55bdbd117d6d9ecd2cf03b6a75c7a8e2010ecb7,-1.235,-0.572,3.443,True
恋愛シンドローム [kawaii],st4,a55384067f440a83f01cfb0d691647f7,735e4eb36a6a931d245c955fe36d32e9a8951d60e7a38ce387c8cabff9dedcf3,1.731,2.599,4.250,True
ほしぞら遊覧飛行 -under the milkyway-,sl2,a5558c79adeaeccca3955e150304a139,7d1d8b0601c66d44e9c713ea176cdef6d3d1f753129b60bb8bc7653015ec1cae,-1.092,-0.388,4.348,True
Cong＊Chu＊Jelly [SP ANOTHER],sl1,a556f9145914158ab05356b482937799,7802e2372675a55e5a3d115b6170372c3404498f230f6c1c6b3ea1c2a32cb487,-1.297,-0.828,3.352,True
Pernicious Deed [陸上],st3,a5604183afc075ba7b730d4d2cb763a0,0d09df4be8af84077f275fd62eb66c77f24b7d66549af66cb4059645e4b11d85,1.132,2.097,5.890,True
H∀TE [Kvama],st1,a58c30391b64aa88acbe3c9d290f16d0,d7e6fd0e9e9625fc1629d64aede09de545142c17b65a008fe5be53e2aada7a72,0.553,1.446,2.630,True
！？ -Despair-,st1,a597752081cb02d716d0ed1e16f6a158,16e2abcebd493d0ad8a7f4d315ef2c9ac300ded542a5930f14c3bace3e88a684,0.908,1.460,4.207,True
スナレ -Despair & Hope-,st3,a5ae7053fea9ab1fb46dff81a1d11d7e,d07a2e4216a99e1ce95aafaab15ceda0ff838fc5dcd83b61821512f610a724a2,1.322,2.120,6.752,True
"""Fishpot"" [Trial]",sl4,a5d387d6c2896b5d5fe76637bfd59b69,e8952c0fc77bfb0f359522ba669cb220a483ef67c2432e2495f9d55fe2955875,-0.794,0.024,9.099,True
Opaque Couche [Latte],sl3,a5f781a41fa73924470700508a74542b,f28cf3988177dcb168768a5658e1091e8213132143eb8d0e6ea8eab4c930a4c0,-0.700,-0.218,5.277,True
でじたるふぁじー！ -Radio Edit- [でぃすぺあ],st4,a5fe61fcc3b1ffdc27189b1b2d985f39,cb23df6d6a06158eca9e55418c3e67609c3d49d145db1f017157346f8c5b636a,1.723,3.017,3.159,True
Altale [the story],sl4,a5ff700022943d49f34614cc181087f2,183dc5fe59bb886aeed9945cb3c2d9d57de53f68eec099f108e7fcd5c97b17b8,-0.600,-0.041,4.794,True
SUPERNOVA [Lv.8],sl11,a625ee7748508e8115c2c4b0cbf18287,164fdc2f3fee71dd344c77788e716f6d89df3270f48d385ec2ec14bc786e7f49,0.468,0.904,4.928,True
Blah Dha [ANOTHER],sl0,a628db93ddef91ebc48a775f09b06ee3,ff9674664d72c30e462e7cff18e77d6a58670d2b22aa0387adfb77cfd0c4eb06,-1.406,-0.795,3.159,True
XIII Charlotte [Rasalhague],st0,a636677efdd94b802076c77dc780d53e,f5e280f1974cb9d6a83fdbceefaaabd35a1aebb1384909e5d8909862a379cf75,0.645,1.200,5.449,True
-終天- [BLACK ANOTHER],sl0,a63a3509dfb7a89c9ed9a1fcba07af87,11d7215681d70544478a02348f3787ee1c427867447db12a404903a234c7ab5b,-2.267,-1.451,1.907,True
Freshness Vacation,sl0,a641f9672426a15be886089359b0ba6c,9db368394042239613545a6e4de4683e8e3cf03a50f62dcbad5f7aa187f8b6e9,-2.273,-1.647,3.961,True
恋の2-4-11(BMS Edit) -改-,sl2,a664ac5ffe78777c1eae005a3c4bd66c,921ea4147e78fa3e2408f475ae10fa30723a7edfff83384739e4f63f51d12e78,-0.901,-0.381,3.853,True
Valedict,sl1,a69797e5735be285a032d519788f2424,ac12da84ca9e9da2c0a6e16c6890d005c258a22e2eb4b6037e1002e6086dda0f,-1.431,-0.706,2.533,True
黄昏のメロディア [久遠],st5,a6990a2b6c3a65e86b1939a077c42683,715e6be2817f214fa981b45e2a220356c736a78d6c7e339139bffdded84a600d,0.654,1.660,1.067,True
東風谷早苗が悲しい顔をする理由。 [ZOI],sl4,a6a8ad338c49404c540238010a4f2770,4799c2a10f726b6be587561deb96948995e60d69c5fe3ffa6cadabfaab7983c2,-0.477,-0.038,4.611,True
Let's get wild! [ANOTHER],sl0,a6c9c9f73a0426bda87972e284601d83,ff3e7af08ee176bfc3f1c2fc79ee4d6e3ba0a21c85c1f4d45a09aa851b2272f1,-1.666,-1.030,3.780,True
Never Escape [Never Give Up],st3,a6ef12d214730216d1428d2e61994daf,fef828fb0dcfa73f7d1f948ed17c3bc9fcec3ac2358494d5eb95ef637312722a,1.406,2.202,5.834,True
Love-Colored Look of the Sky [SSUT],sl7,a6f15937962bb5df6577869e60ca2fe6,6133f359df7da46f448dd43812c33a13982301b1d66a1969b76e5c9c38a0cd26,0.294,0.576,7.109,True
"YOU from ""ひぐらしのなく頃に""",sl2,a71537335d29219b96f41f182e2547b1,154aba14e2513afd22eada8933309d8c8d0f8d1fdc13446c359f35f246815e58,-1.074,-0.727,4.069,True
Coastline Fantasy [SP Another],sl1,a71d7a046c6c200dd99800f8dc5655ab,cb93ca63acb633713cca2e3796b92a8aa36c7e373543f8b8f19d281d5a9ac813,-1.087,-0.585,3.837,True
Rainy Gate [Squall],st3,a726522ecd7b6599e9e652f76c9540d1,18c2538d50318621c9349fae934770a88a033fbb1d5c817319865d07971eebbd,1.453,2.236,4.545,True
Strahv [Dstrahrv],st5,a76daadd9c9a7d9090badcc39d7ed3f6,27c4211bdd312e27d0b3c5eace020ea270744f11090aafe3c295ed22b6d0115f,1.655,2.780,2.798,True
"""Flanker-E"" -Xe-",st2,a76e440491797451b441beb6c1258b13,8f3b8856ae34be992947b113b12de6bb8ad0ae43faebe437035af67204340efc,1.135,1.848,6.027,True
〇、★。,sl5,a77d305d0be66d30d211c91b3324642e,de651cd488c21bf6f6a3c57da93c36581f3045b8b6f20f5fddb6ffa44c910603,-0.468,0.132,5.923,True
墓守少女 [Possessive],st4,a77e3d96ab456ead6a3cc2a753516138,47c4f6cf1d38a954c51b7bf3d17dccf5ce8833fa9d4fb34875ddcb819c2553db,1.654,2.617,7.451,True
Sky is the Limit [BlackMax],sl7,a77e4f26d901983f7ec9075e25cd2b0d,8e46f54ca37e7cc5688cd06fee291aa6c8506fc65672cb9a3213dc5a97d5eba9,0.213,0.422,6.564,True
Mazy Mermaid -Dead End-,st2,a793d5f57d3d25938c3f28e5c76b4fa7,03094db9fcdc51f074fffb7fc26302f10d408ef3f767b6b25cdf22dac5519cf1,0.740,1.635,4.192,True
FREEDOM DiVE - SINGULARITY,st5,a79a7531325f46f91960a43648296683,037db65c353d6bdc8bb9d4841e76f7d6c2cebfcbd1fa8414894f4a76fb2bca8c,2.040,3.230,2.402,True
Cross Galaxy [INFELNO],sl12,a7aa3265770a80dcf136a91bdea02b42,947e714085b456749dc0cd93e2af3dfcf5871e22b00cf143f4ea155d2a91f0aa,0.541,0.852,6.236,True
桜花爛漫の墓標,sl1,a7aed017352eea44490f97a66a83bd10,f6419b52e73382ca4411ff8689ab07e98a98e59180d0a7392628f92b89fb1fdf,-1.061,-0.443,4.435,True
ペニンシュラの踊り子 The dancer of a peninsula [Hexagon],st3,a7b3fba3112aa3000b53816a0b3b1a88,ab97a1e1805a843dfe8acdbf2ca3d298f604a3799037f170f7edf6388ea4d3ae,1.387,1.800,4.577,True
This is an Attack コンギョ ~攻撃戦だ~,sl3,a7cbd0db105b023b38bef0f379c37bce,1d7fffe1c03864021e5d1dfe85f9e3853bf3d1fedac2b23c54a874a7dbea06cb,-0.830,-0.144,5.284,True
すばらきしこのせかい,sl7,a7f1926c53928b2034c7d1376fa902fc,70e378a12d861edb89dd048a145cfa0228768851a2ac270b58672546bbaf8f41,0.078,0.577,6.224,True
EMOJISM,sl1,a80a2efc0ed5d575003dbaed79a73e21,31206442571ad34d6c5ded69bc8f701771a5d56456a61766ddbc760eb582ba6e,-0.945,-0.459,3.402,True
1516 [3032],st5,a85994133df21871af5dc168d1fabbfd,c00ae7f2fc360632d4daf1c2bad5ee71755e48e24384808b6c78b33fa8a16043,2.195,2.851,3.496,True
鳥の詩 - Euro Techno Mix - [plume],sl1,a876f5e44fa63f4b0ec59f0b0b066d8c,ae18a06b9bcfc770765a946ecc2ecf4e0e0a9dfbbce11d4047a546d2564fc5d5,-0.952,-0.539,3.598,True
carnation [for expert],st1,a87c666d3232097ac5359d6913ad5b23,7c45fdaef1760436d3cc82f75dff80db17a7f6cefc327b9c897620f71dfd00cf,0.727,1.278,4.651,True
ψ華オヴスキュリテ [Original],sl3,a8835aea8acbb59fc0d2ed6b9f265ec7,35e96db9330d76f1f4a7cac0bd9fec93e22158a8e1f6d4e79739b35cb62c91db,-0.736,0.036,8.938,True
アニマのささやき →〓←,st3,a883d9f6497ebc26b75b3f08b5c89f7c,e05e4556bee3bbed3567991e7cae8f567a8c69362b0cbce2f166ddab0e1e7d8a,1.340,2.166,4.279,True
Andro -Despair-,st0,a887816dc80ae5801a6786d9ef6d5daf,c7b5efbb331befbbae2e2a0ffa94ce101425a83d30e9b700f83875e8f9179325,0.960,1.362,6.544,True
Kudryavka [Epilogue],st3,a89923e02a37db9ed1c40ecca795fe8a,357dc38a303361e48b8120b781a53ee19e7585f9f777b9fbcfa8bcc38634acca,1.134,2.266,1.589,True
Spiritoso Killer [SP INSANE],sl4,a8a6926a8d01f2df55de52babd59c7ad,e3e740765f9d1f424be4e8cf516ea9af77ee7b99dc50be64db68a7e3e305073d,-0.492,0.107,4.623,True
volcanic -Genocide-,st3,a8a6d7c47a9583d818b70a5ecc659bff,95fb6015149372e378c5d6d518f7343aed3fb9c0d350327f67725170fcf59c4a,1.332,2.251,4.270,True
Implexrough [ZOI],sl4,a8d0d8c6b908bcee1de0da23c21dd75d,85ae815e1b5415c375f690e7d2dd63ed2fc8d2f5d6a1d4171d93e872b3fa9110,-0.325,0.045,5.303,True
Bloody Scarlet Nightmare [yumether],st1,a8d8b79e38535d10a68f17a811881820,fe48abc368857e34ca576f9fa05c5ef734b5e19d1edf9a0d2d63eaabd377b111,1.272,1.535,5.479,True
gazer [F],sl0,a8daf6a3798eea37f20e8d57af13bde4,17d7d2ab63929e32f2995ba8c78685e0824d1b6b74ceef08752713fee48b6f9d,-1.748,-1.143,2.707,True
SAKIGAKE,sl0,a8ea6692de9f7046fb05b022c8d5447f,f411d8d88a09e888d5f88bdae106d8e78863b46d733043067b744c561a1d33e3,-2.228,-1.416,2.785,True
Flicker [F],sl5,a8f694a5c1e3b20c1b1f6598ad275c24,898fbc8cec369f2d9bde1ee20bbaebb70f2c1adaad80fccbf676f798bfeb514c,0.042,0.394,6.571,True
Disco Balls -Luna-,sl4,a8fcbea5d6357cbb69f3827ed0dfcdd3,0c4c0b7a587b7bd65e99f6c35bb857d470bb2e806b4228f40de2afee5faf9f71,-0.217,0.149,5.199,True
One Way Street [Monotone],sl2,a9028a4412fa595ebdad943067796277,1c4e0b082c381fcfc694a93ad722df5a69b184d334792f8b2b65c4b2b53c3462,-1.413,-0.562,3.806,True
